elapsed_s,state,error_code,current_j1_A,current_j2_A,current_j3_A,current_j4_A,current_j5_A,current_j6_A,current_j7_A,delta_current_j1_A,delta_current_j2_A,delta_current_j3_A,delta_current_j4_A,delta_current_j5_A,delta_current_j6_A,delta_current_j7_A,torque_j1_Nm,torque_j2_Nm,torque_j3_Nm,torque_j4_Nm,torque_j5_Nm,torque_j6_Nm,torque_j7_Nm,delta_torque_j1_Nm,delta_torque_j2_Nm,delta_torque_j3_Nm,delta_torque_j4_Nm,delta_torque_j5_Nm,delta_torque_j6_Nm,delta_torque_j7_Nm
3.1264,2,0,-0.10249999910593033,-0.5525000095367432,0.16249999403953552,-0.12999999523162842,0.019999999552965164,-0.949999988079071,0.25999999046325684,-0.05249999836087227,-0.0925000011920929,0.21249999478459358,0.16750001907348633,-0.12000000104308128,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1466,2,0,-0.10249999910593033,-0.5525000095367432,0.16249999403953552,-0.12999999523162842,0.019999999552965164,-0.949999988079071,0.25999999046325684,-0.05249999836087227,-0.0925000011920929,0.21249999478459358,0.16750001907348633,-0.12000000104308128,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1667,2,0,-0.10249999910593033,-0.5525000095367432,0.16249999403953552,-0.12999999523162842,0.019999999552965164,-0.949999988079071,0.25999999046325684,-0.05249999836087227,-0.0925000011920929,0.21249999478459358,0.16750001907348633,-0.12000000104308128,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1868,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2069,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2270,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2673,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2874,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3075,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3276,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3477,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3678,2,0,-0.11249999701976776,-0.5475000143051147,0.17249999940395355,-0.11999999731779099,0.007499999832361937,-0.949999988079071,0.25999999046325684,-0.0624999962747097,-0.08750000596046448,0.2225000001490116,0.17750001698732376,-0.1325000007636845,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3880,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4081,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4282,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4484,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4685,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4887,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5088,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5290,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5491,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5692,2,0,-0.10999999940395355,-0.5600000023841858,0.1899999976158142,-0.10999999940395355,1.6910171179995714e-13,-0.949999988079071,0.25999999046325684,-0.05999999865889549,-0.09999999403953552,0.23999999836087227,0.1875000149011612,-0.14000000059587733,-0.050000011920928955,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5893,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6096,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6297,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6499,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6700,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6902,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7103,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7305,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7507,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7708,2,0,-0.11999999731779099,-0.5600000023841858,0.1899999976158142,-0.10000000149011612,1.6910171179995714e-13,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.23999999836087227,0.19750001281499863,-0.14000000059587733,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7909,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8111,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8312,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8514,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8715,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8916,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9117,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9319,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9520,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9721,2,0,-0.11999999731779099,-0.5600000023841858,0.20250000059604645,-0.0925000011920929,-0.017500000074505806,-0.9599999785423279,0.25999999046325684,-0.06999999657273293,-0.09999999403953552,0.2525000013411045,0.20500001311302185,-0.15750000067055225,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9922,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0123,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0324,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0526,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0727,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0928,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1130,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1331,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1532,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1733,2,0,-0.1274999976158142,-0.5475000143051147,0.20999999344348907,-0.07999999821186066,-0.029999999329447746,-0.9599999785423279,0.25999999046325684,-0.07749999687075615,-0.08750000596046448,0.25999999418854713,0.2175000160932541,-0.1699999999254942,-0.06000000238418579,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1934,2,0,-0.12999999523162842,-0.5425000190734863,0.2199999988079071,-0.07500000298023224,-0.03500000014901161,-0.9700000286102295,0.25999999046325684,-0.07999999448657036,-0.08250001072883606,0.26999999955296516,0.2225000113248825,-0.17500000074505806,-0.0700000524520874,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2135,2,0,-0.12999999523162842,-0.5425000190734863,0.2199999988079071,-0.07500000298023224,-0.03500000014901161,-0.9700000286102295,0.25999999046325684,-0.07999999448657036,-0.08250001072883606,0.26999999955296516,0.2225000113248825,-0.17500000074505806,-0.0700000524520874,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2336,2,0,-0.12999999523162842,-0.5425000190734863,0.2199999988079071,-0.07500000298023224,-0.03500000014901161,-0.9700000286102295,0.25999999046325684,-0.07999999448657036,-0.08250001072883606,0.26999999955296516,0.2225000113248825,-0.17500000074505806,-0.0700000524520874,0.14999999105930328,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
